,code,name,pre_close,volunit,decimal_point
9151,149383,21山证C1,100.0,10.0,3.0
9152,149384,21深铁G1,100.0,10.0,3.0
9153,149385,21恒集02,100.0,10.0,3.0
9154,149386,21北港01,100.0,10.0,3.0
9155,149387,21绵投01,100.0,10.0,3.0
9156,149388,21金科03,100.0,10.0,3.0
9157,149389,21青城01,100.0,10.0,3.0
9158,149390,21青城02,100.0,10.0,3.0
9159,149391,21中南01,100.0,10.0,3.0
9160,149393,21申宏01,100.0,10.0,3.0
9161,149394,21申宏02,100.0,10.0,3.0
9162,149396,21湘路04,100.0,10.0,3.0
9163,149397,21涪陵01,100.0,10.0,3.0
9164,149399,21珠华G1,100.0,10.0,3.0
9165,149400,21广能G1,99.96710205078125,10.0,3.0
9166,149401,21皖能01,100.12999725341797,10.0,3.0
9167,149403,21深铁02,100.0,10.0,3.0
9168,149404,21创投K1,100.25,10.0,3.0
9169,149405,21申证C2,100.0,10.0,3.0
9170,149406,21盐港01,100.02999877929688,10.0,3.0
9171,149407,21碧地01,100.0,10.0,3.0
9172,149408,21深能Y1,100.0,10.0,3.0
9173,149409,21深铁D3,100.0,10.0,3.0
9174,149410,21深铁04,100.0999984741211,10.0,3.0
9175,149411,21中盈01,100.0,10.0,3.0
9176,149412,21广电01,100.0,10.0,3.0
9177,149413,21粤垦01,100.0,10.0,3.0
9178,149414,21中材01,100.0,10.0,3.0
9179,149415,21川能Y1,100.0,10.0,3.0
9180,149417,21泉旅01,100.0,10.0,3.0
9181,149418,21粤电02,100.22000122070312,10.0,3.0
9182,149420,21湘路06,100.0,10.0,3.0
9183,149421,21粤海01,99.56999969482422,10.0,3.0
9184,149422,21国元01,100.06999969482422,10.0,3.0
9185,149423,21昆投01,100.0,10.0,3.0
9186,149424,21广铁02,100.38999938964844,10.0,3.0
9187,149425,21申证01,100.0,10.0,3.0
9188,149426,21南网02,100.45999908447266,10.0,3.0
9189,149427,21特信01,100.0,10.0,3.0
9190,149428,21龙控01,100.58999633789062,10.0,3.0
9191,149429,21广物01,100.0,10.0,3.0
9192,149431,21申证02,100.0,10.0,3.0
9193,149432,21涪陵03,100.0,10.0,3.0
9194,149433,21桂交01,100.0,10.0,3.0
9195,149434,21TCLK1,100.0,10.0,3.0
9196,149435,21嘉投02,100.0,10.0,3.0
9197,149436,21融创03,100.0,10.0,3.0
9198,149437,21粤航01,100.0,10.0,3.0
9199,149438,21侨城05,100.54000091552734,10.0,3.0
9200,149439,21侨城06,100.51000213623047,10.0,3.0
9201,149440,21深铁05,100.12000274658203,10.0,3.0
9202,149441,21深铁06,100.0,10.0,3.0
9203,149442,21万和01,100.0,10.0,3.0
9204,149443,21电建01,100.0,10.0,3.0
9205,149445,21东北01,100.0,10.0,3.0
9206,149447,21川机G1,100.0,10.0,3.0
9207,149448,21蛇口01,100.0,10.0,3.0
9208,149449,21蛇口02,100.0,10.0,3.0
9209,149450,21广新01,99.75,10.0,3.0
9210,149452,21深铁D7,100.0,10.0,3.0
9211,149453,21天投Y2,101.05000305175781,10.0,3.0
9212,149454,21大族01,100.0,10.0,3.0
9213,149455,21广铁01,100.0,10.0,3.0
9214,149456,21越控02,99.75,10.0,3.0
9215,149457,21粤桥01,100.0,10.0,3.0
9216,149458,21深铁08,100.0,10.0,3.0
9217,149459,21深铁09,100.0,10.0,3.0
9218,149460,21海能01,100.0,10.0,3.0
9219,149461,21粤高01,100.0,10.0,3.0
9220,149462,21粤高02,100.0,10.0,3.0
9221,149463,21深资01,100.06999969482422,10.0,3.0
9222,149465,21粤路01,100.0,10.0,3.0
9223,149466,21顺丰G1,100.0,10.0,3.0
9224,149467,21恒大01,100.0,10.0,3.0
9225,149468,21北新R1,100.0,10.0,3.0
9226,149471,21华润02,100.03099822998047,10.0,3.0
9227,149472,21深投01,100.15399932861328,10.0,3.0
9228,149473,21金街02,100.0,10.0,3.0
9229,149474,21深投02,100.26000213623047,10.0,3.0
9230,149475,21火炬01,100.0,10.0,3.0
9231,149476,21火炬02,100.0,10.0,3.0
9232,149477,21万科03,99.81999969482422,10.0,3.0
9233,149478,21万科04,100.0,10.0,3.0
9234,149479,21申证03,100.0,10.0,3.0
9235,149480,21顺丰D1,100.0,10.0,3.0
9236,149481,21不动02,100.0,10.0,3.0
9237,149482,21长城02,100.0,10.0,3.0
9238,149483,21长城03,100.0,10.0,3.0
9239,149485,21光大Y2,100.0,10.0,3.0
9240,149486,21惠交01,99.68399810791016,10.0,3.0
9241,149487,21惠交02,99.80899810791016,10.0,3.0
9242,149488,21山路01,99.3499984741211,10.0,3.0
9243,149489,21广铁03,100.0,10.0,3.0
9244,149490,21申证04,100.0,10.0,3.0
9245,149491,21申证05,100.0,10.0,3.0
9246,149492,21希望Y1,100.0,10.0,3.0
9247,149494,21珠华02,100.0,10.0,3.0
9248,149495,21金科04,100.0,10.0,3.0
9249,149496,21顺丰D2,99.87999725341797,10.0,3.0
9250,149497,21蛇口03,100.0,10.0,3.0
9251,149498,21蛇口04,100.0,10.0,3.0
9252,149499,21广发03,99.8499984741211,10.0,3.0
9253,149500,21广发04,100.0,10.0,3.0
9254,149502,21长江C1,100.0,10.0,3.0
9255,149503,21国经01,100.0,10.0,3.0
9256,149504,21新兴01,100.0,10.0,3.0
9257,149505,21冀东01,100.0,10.0,3.0
9258,149507,21广新03,100.0,10.0,3.0
9259,149508,21华股02,100.0,10.0,3.0
9260,149509,21碧地02,100.0,10.0,3.0
9261,149510,21深D10,99.94300079345703,10.0,3.0
9262,149511,21恒集03,100.0,10.0,3.0
9263,149512,21中海01,99.26799774169922,10.0,3.0
9264,149513,21中海02,100.0,10.0,3.0
9265,149515,21万和02,100.0,10.0,3.0
9266,149516,21建能01,100.0,10.0,3.0
9267,149517,21广电02,100.0,10.0,3.0
9268,149518,21广新V1,100.0,10.0,3.0
9269,149519,21广新04,100.0,10.0,3.0
9270,149520,21远东D2,100.0,10.0,3.0
9271,149521,21鄂科Y1,100.0,10.0,3.0
9272,149522,21鄂科Y2,100.0,10.0,3.0
9273,149523,21桐投01,100.0,10.0,3.0
9274,149524,21长城04,100.0,10.0,3.0
9275,149525,21越租01,100.0,10.0,3.0
9276,149529,21申证Y1,100.0,10.0,3.0
9277,149530,21赣水01,100.0,10.0,3.0
9278,159001,保证金,100.0,100.0,3.0
9279,159003,招商快线,99.99099731445312,100.0,3.0
9280,159005,添富快钱,100.0009994506836,100.0,3.0
9281,159702,AIETF,1.1089999675750732,100.0,3.0
9282,159703,新材料,1.121000051498413,100.0,3.0
9283,159716,深创100,1.0190000534057617,100.0,3.0
9284,159720,智能车TK,32768.500100016594,100.0,3.0
9285,159721,深创ETF,1.0160000324249268,100.0,3.0
9286,159729,互联ETF,32768.500100016594,100.0,3.0
9287,159735,港股消费,32768.50199997425,100.0,3.0
9288,159740,恒生科技,1.0119999647140503,100.0,3.0
9289,159741,港股科技,1.0080000162124634,100.0,3.0
9290,159742,恒指科技,1.0269999504089355,100.0,3.0
9291,159745,建材ETF,29696.503875017166,100.0,3.0
9292,159755,电池ETF,1.0740000009536743,100.0,3.0
9293,159801,芯片基金,1.4950000047683716,100.0,3.0
9294,159803,浙江ETF,1.3839999437332153,100.0,3.0
9295,159804,创精选88,1.2660000324249268,100.0,3.0
9296,159805,传媒ETF,1.0529999732971191,100.0,3.0
9297,159806,新能车,2562.010999917984,100.0,3.0
9298,159807,科技50,24064.500812470913,100.0,3.0
9299,159808,创业板RT,1.2769999504089355,100.0,3.0
9300,159809,恒生湾区,1.2380000352859497,100.0,3.0
9301,159810,浦银创业,1.3450000286102295,100.0,3.0
9302,159811,5G50ETF,1.1770000457763672,100.0,3.0
9303,159812,黄金基金,6722.0153748989105,100.0,3.0
9304,159813,芯片,1.4170000553131104,100.0,3.0
9305,159814,创业大盘,12288.500500023365,100.0,3.0
9306,159815,浙江100,1.1970000267028809,100.0,3.0
9307,159816,0-4地债,100.19999694824219,100.0,3.0
9308,159819,AI智能,31232.502437472343,100.0,3.0
9309,159820,500ETF基,1.0520000457763672,100.0,3.0
9310,159821,BOCI创业,1.24399995803833,100.0,3.0
9311,159822,新经济,1.031000018119812,100.0,3.0
9312,159823,H股50ETF,1.0199999809265137,100.0,3.0
9313,159824,新能汽车,1.2929999828338623,100.0,3.0
9314,159825,农业ETF,30976.500343739986,100.0,3.0
9315,159827,农业50,32512.50190627575,100.0,3.0
9316,159828,医疗ETF,1.1490000486373901,100.0,3.0
9317,159830,上海金,32768.500100016594,100.0,3.0
9318,159835,创新药业,1.190999984741211,100.0,3.0
9319,159836,创300ETF,1.1050000190734863,100.0,3.0
9320,159837,生物科技,1.0260000228881836,100.0,3.0
9321,159838,医药50,32768.500100016594,100.0,3.0
9322,159839,生物药,1.0360000133514404,100.0,3.0
9323,159841,证券ETF,31744.500625014305,100.0,3.0
9324,159842,券商ETF,1.034000039100647,100.0,3.0
9325,159843,食品饮料,31232.501437485218,100.0,3.0
9326,159845,中证1000,14336.503250002861,100.0,3.0
9327,159846,1000ETF,32768.500100016594,100.0,3.0
9328,159847,中证医疗,32768.500100016594,100.0,3.0
9329,159848,证券公司,23040.502437472343,100.0,3.0
9330,159849,生物ETF,1.0609999895095825,100.0,3.0
9331,159850,H股50,27904.50121873617,100.0,3.0
9332,159851,金科ETF,1.2089999914169312,100.0,3.0
9333,159852,软件ETF,1.0829999446868896,100.0,3.0
9334,159853,科技100,32768.500100016594,100.0,3.0
9335,159855,影视ETF,32512.502906262875,100.0,3.0
9336,159856,互联网50,24832.50109374523,100.0,3.0
9337,159857,光伏ETF,1.0959999561309814,100.0,3.0
9338,159858,创新药指,1.1820000410079956,100.0,3.0
9339,159861,环保ETF,1.2730000019073486,100.0,3.0
9340,159863,光伏产业,1.2580000162124634,100.0,3.0
9341,159865,养殖ETF,22272.500156223774,100.0,3.0
9342,159866,日经ETF,29184.503687500954,100.0,3.0
9343,159867,畜牧ETF,21248.50378125906,100.0,3.0
9344,159869,游戏ETF,31488.5005312562,100.0,3.0
9345,159870,化工ETF,31744.502624988556,100.0,3.0
9346,159871,有色金属,1.0549999475479126,100.0,3.0
9347,159873,医疗设备,1.2790000438690186,100.0,3.0
9348,159876,有色,1.0889999866485596,100.0,3.0
9349,159880,有色50,1.065999984741211,100.0,3.0
9350,159883,医疗器械,1.059999942779541,100.0,3.0
9351,159885,低碳ETF,1.340000033378601,100.0,3.0
9352,159886,机械ETF,1.2000000476837158,100.0,3.0
9353,159887,银行ETF,30976.502343773842,100.0,3.0
9354,159888,智能车,1.1380000114440918,100.0,3.0
9355,159890,云ETF,1.0700000524520874,100.0,3.0
9356,159891,医疗,1.031999945640564,100.0,3.0
9357,159897,物联ETF,1.0720000267028809,100.0,3.0
9358,159898,器械ETF,1.0190000534057617,100.0,3.0
9359,159899,软件基金,32256.503812491894,100.0,3.0
9360,159901,深100ETF,4.077000141143799,100.0,3.0
9361,159902,中小100,4.861000061035156,100.0,3.0
9362,159903,深成ETF,1.7100000381469727,100.0,3.0
9363,159905,深红利,2434.004250049591,100.0,3.0
9364,159906,深成长,1.6890000104904175,100.0,3.0
9365,159907,中小300,1.8980000019073486,100.0,3.0
9366,159908,创业板BS,4162.005374908447,100.0,3.0
9367,159909,深TMT,19456.50012499094,100.0,3.0
9368,159910,深F120,1986.0126249790192,100.0,3.0
9369,159912,深300ETF,194.01112508773804,100.0,3.0
9370,159913,深价值,1602.0033750534058,100.0,3.0
9371,159915,创业板,5314.000124931335,100.0,3.0
9372,159916,深F60,5.732999801635742,100.0,3.0
9373,159918,中创400,322.01287508010864,100.0,3.0
9374,159919,300ETF,5.210999965667725,100.0,3.0
9375,159920,恒生ETF,1.5080000162124634,100.0,3.0
9376,159922,500ETF,7.511000156402588,100.0,3.0
9377,159923,100ETF,1090.0023748874664,100.0,3.0
9378,159925,南方300,1858.0108749866486,100.0,3.0
9379,159926,国债ETF,114.33000183105469,100.0,3.0
9380,159928,消费ETF,1.2599999904632568,100.0,3.0
9381,159929,医药ETF,2498.0146250724792,100.0,3.0
9382,159930,能源ETF,17408.50137501955,100.0,3.0
9383,159931,金融ETF,1.7489999532699585,100.0,3.0
9384,159932,500深ETF,1.8940000534057617,100.0,3.0
9385,159933,金地ETF,1986.0066249370575,100.0,3.0
9386,159934,黄金ETF,6466.0088748931885,100.0,3.0
9387,159935,景顺500,66.01437497138977,100.0,3.0
9388,159936,可选消费,66.00937509536743,100.0,3.0
9389,159937,黄金9999,6594.0066249370575,100.0,3.0
9390,159938,医药,1282.0034999847412,100.0,3.0
9391,159939,信息技术,1.4550000429153442,100.0,3.0
9392,159940,金融,1.0800000429153442,100.0,3.0
9393,159941,纳指ETF,3650.008374929428,100.0,3.0
9394,159943,深证ETF,17.16200065612793,100.0,3.0
9395,159944,材料ETF,1.1260000467300415,100.0,3.0
9396,159945,能源,14336.50024998188,100.0,3.0
9397,159948,创业板EF,6594.0066249370575,100.0,3.0
9398,159949,创业板50,1.503000020980835,100.0,3.0
9399,159951,中关村A,32512.502906262875,100.0,3.0
9400,159952,创业ETF,1.9859999418258667,100.0,3.0
9401,159954,H股ETF,32000.501718759537,100.0,3.0
9402,159955,创业板E,1.8309999704360962,100.0,3.0
9403,159956,创业板F,2.003999948501587,100.0,3.0
9404,159957,创业板HX,450.0006248950958,100.0,3.0
9405,159958,创业板ET,1.975000023841858,100.0,3.0
9406,159959,央企ETF,1.274999976158142,100.0,3.0
9407,159960,恒生国企,1.0329999923706055,100.0,3.0
9408,159961,深100,1538.010999917984,100.0,3.0
9409,159962,四川国改,1.6959999799728394,100.0,3.0
9410,159964,创业板PA,194.01412510871887,100.0,3.0
9411,159965,央视50,1.5010000467300415,100.0,3.0
9412,159966,创蓝筹,14080.501156270504,100.0,3.0
9413,159967,创成长,20224.503406226635,100.0,3.0
9414,159968,ZZ500ETF,7.429999828338623,100.0,3.0
9415,159969,深100P,1.7569999694824219,100.0,3.0
9416,159970,深100ET,6.959000110626221,100.0,3.0
9417,159971,创业100,1218.0061249732971,100.0,3.0
9418,159972,5年地债,104.1989974975586,100.0,3.0
9419,159973,民企100,1.9600000381469727,100.0,3.0
9420,159974,央企创新,1.1679999828338623,100.0,3.0
9421,159975,深100SZ,18176.50365626812,100.0,3.0
9422,159976,湾创ETF,1.3339999914169312,100.0,3.0
9423,159977,创业板TH,5890.00049996376,100.0,3.0
9424,159978,湾区ETF,1.3140000104904175,100.0,3.0
9425,159979,湾创100,1.2929999828338623,100.0,3.0
9426,159980,有色ETF,1.3380000591278076,100.0,3.0
9427,159981,能源化工,1.2580000162124634,100.0,3.0
9428,159982,中证500,1.5,100.0,3.0
9429,159983,大湾区,1.4500000476837158,100.0,3.0
9430,159984,湾区基金,1.3760000467300415,100.0,3.0
9431,159985,豆粕ETF,1.2430000305175781,100.0,3.0
9432,159986,消费100,1.5369999408721924,100.0,3.0
9433,159987,创新ETF,1.819000005722046,100.0,3.0
9434,159988,粤债ETF,1.0140000581741333,100.0,3.0
9435,159990,小盘价值,1.2130000591278076,100.0,3.0
9436,159991,创大盘,13312.503875017166,100.0,3.0
9437,159992,创新药,1.5369999408721924,100.0,3.0
9438,159993,龙头券商,1.1490000486373901,100.0,3.0
9439,159994,5GETF,30976.50134372711,100.0,3.0
9440,159995,芯片ETF,1.50600004196167,100.0,3.0
9441,159996,家电ETF,1.409000039100647,100.0,3.0
9442,159997,电子ETF,1.3380000591278076,100.0,3.0
9443,159998,计算机,1.1299999952316284,100.0,3.0
9444,159999,永赢500,1.093999981880188,100.0,3.0
9445,160105,南方积配,1.2599999904632568,100.0,3.0
9446,160106,南方高增,1.562000036239624,100.0,3.0
9447,160119,南方500,1.7680000066757202,100.0,3.0
9448,160125,南方香港,1.6670000553131104,100.0,3.0
9449,160127,南方消费,1.1230000257492065,100.0,3.0
9450,160128,南方金利,1.0180000066757202,100.0,3.0
9451,160133,南方天元,4.659999847412109,100.0,3.0
9452,160135,高铁基金,30464.503156244755,100.0,3.0
9453,160137,互联基金,32768.500100016594,100.0,3.0
9454,160140,美国REIT,1.1549999713897705,100.0,3.0
9455,160142,南方配售,1.1629999876022339,100.0,3.0
9456,160143,创业LOF,1.1610000133514404,100.0,3.0
9457,160211,国泰小盘,4.2829999923706055,100.0,3.0
9458,160212,国泰估值,4.065000057220459,100.0,3.0
9459,160215,国泰价值,1282.0074999332428,100.0,3.0
9460,160216,国泰商品,0.3089999854564667,100.0,3.0
9461,160218,国泰地产,27392.501031279564,100.0,3.0
9462,160219,国泰医药,1.059000015258789,100.0,3.0
9463,160220,国泰民益,1.7039999961853027,100.0,3.0
9464,160221,国泰有色,1.2200000286102295,100.0,3.0
9465,160222,国泰食品,1.3380000591278076,100.0,3.0
9466,160223,创业板基,1.652999997138977,100.0,3.0
9467,160225,新汽车,130.01274991035461,100.0,3.0
9468,160311,华夏蓝筹,1602.0103750228882,100.0,3.0
9469,160314,华夏行业,1.7799999713897705,100.0,3.0
9470,160322,港股精选,1.7130000591278076,100.0,3.0
9471,160323,华夏磐泰,1.2730000019073486,100.0,3.0
9472,160324,华夏磐晟,1.9880000352859497,100.0,3.0
9473,160325,华夏创业,1.1330000162124634,100.0,3.0
9474,160415,华安量化,1.899999976158142,100.0,3.0
9475,160416,石油基金,1.0230000019073486,100.0,3.0
9476,160418,银行行业,32768.500100016594,100.0,3.0
9477,160419,证券行业,32768.500100016594,100.0,3.0
9478,160420,创业50,32768.500100016594,100.0,3.0
9479,160421,华安智增,1218.0151250362396,100.0,3.0
9480,160505,博时主题,1.8769999742507935,100.0,3.0
9481,160512,博时卓越,7106.003624916077,100.0,3.0
9482,160513,稳健债A,1.7999999523162842,100.0,3.0
9483,160515,安丰18,1.024999976158142,100.0,3.0
9484,160516,券商基金,32768.500100016594,100.0,3.0
9485,160517,银行LOF,32768.500100016594,100.0,3.0
9486,160518,博时睿远,2050.0,100.0,3.0
9487,160519,博时睿利,386.01025009155273,100.0,3.0
9488,160522,博时睿益,1.6109999418258667,100.0,3.0
9489,160524,博时弘泰,32768.500100016594,100.0,3.0
9490,160526,博时优势,1.3539999723434448,100.0,3.0
9491,160527,研究优选,1.0140000581741333,100.0,3.0
9492,160529,创业博时,1.1490000486373901,100.0,3.0
9493,160603,鹏华收益,32768.500100016594,100.0,3.0
9494,160605,鹏华５０,32768.500100016594,100.0,3.0
9495,160607,鹏华价值,32000.50071877241,100.0,3.0
9496,160610,鹏华动力,1.3569999933242798,100.0,3.0
9497,160611,鹏华治理,1.559000015258789,100.0,3.0
9498,160613,鹏华创新,1.3669999837875366,100.0,3.0
9499,160615,鹏华300,1858.0028750896454,100.0,3.0
9500,160616,鹏华500,1.7649999856948853,100.0,3.0
9501,160617,鹏华丰润,1.065000057220459,100.0,3.0
9502,160618,鹏华丰泽,1.3839999437332153,100.0,3.0
9503,160620,资源LOF,1.440000057220459,100.0,3.0
9504,160621,鹏华丰和,1.4010000228881836,100.0,3.0
9505,160622,鹏华丰利,1.034000039100647,100.0,3.0
9506,160624,鹏华领先,32768.500100016594,100.0,3.0
9507,160625,证保LOF,20736.503593742847,100.0,3.0
9508,160626,信息LOF,1.0950000286102295,100.0,3.0
9509,160627,鹏华策略,32768.500100016594,100.0,3.0
9510,160628,地产LOF,1.0149999856948853,100.0,3.0
9511,160629,传媒LOF,31744.502624988556,100.0,3.0
9512,160630,国防LOF,1.2100000381469727,100.0,3.0
9513,160631,银行指基,1.0260000228881836,100.0,3.0
9514,160632,酒LOF,1.11899995803833,100.0,3.0
9515,160633,券商LOF,1.0980000495910645,100.0,3.0
9516,160634,环保LOF,32768.500100016594,100.0,3.0
9517,160635,医药基金,1.690999984741211,100.0,3.0
9518,160636,互联网L,32768.500100016594,100.0,3.0
9519,160637,创业板L,1.4630000591278076,100.0,3.0
9520,160638,带路LOF,1.5390000343322754,100.0,3.0
9521,160639,高铁LOF,20224.501406252384,100.0,3.0
9522,160642,鹏华增瑞,1.8680000305175781,100.0,3.0
9523,160643,空天军工,1.3899999856948853,100.0,3.0
9524,160644,互联网QD,1.406999945640564,100.0,3.0
9525,160645,鹏华回报,1.906000018119812,100.0,3.0
9526,160706,嘉实300A,1.2489999532699585,100.0,3.0
9527,160716,嘉实50A,1.6679999828338623,100.0,3.0
9528,160717,恒生H股,18688.501843750477,100.0,3.0
9529,160718,嘉实多利,32768.500100016594,100.0,3.0
9530,160719,嘉实黄金,24832.503093779087,100.0,3.0
9531,160722,嘉实惠泽,1.7480000257492065,100.0,3.0
9532,160723,嘉实原油,29696.500874996185,100.0,3.0
9533,160726,嘉实瑞享,1.2910000085830688,100.0,3.0
9534,160805,长盛同智,1.4229999780654907,100.0,3.0
9535,160806,长盛同庆,1.7400000095367432,100.0,3.0
9536,160807,长盛300,1.7100000381469727,100.0,3.0
9537,160812,长盛同益,2882.01487493515,100.0,3.0
9538,160813,长盛同盛,1.6440000534057617,100.0,3.0
9539,160814,金融地产,32768.500100016594,100.0,3.0
9540,160910,大成创新,1.1979999542236328,100.0,3.0
9541,160916,优选LOF,4.160999774932861,100.0,3.0
9542,160918,大成小盘,4.059999942779541,100.0,3.0
9543,160919,大成产业,2434.0132501125336,100.0,3.0
9544,160921,多策略,1.2920000553131104,100.0,3.0
9545,160922,恒生中小,1.2350000143051147,100.0,3.0
9546,160924,恒指LOF,1.0149999856948853,100.0,3.0
9547,160925,中华300,1.3569999933242798,100.0,3.0
9548,160926,创业大成,1.159000039100647,100.0,3.0
9549,161005,富国天惠,6530.007250070572,100.0,3.0
9550,161010,富国天丰,1.1890000104904175,100.0,3.0
9551,161014,富国汇利,1.246999979019165,100.0,3.0
9552,161015,富国天盈,1.152999997138977,100.0,3.0
9553,161017,富国500,1730.0101249217987,100.0,3.0
9554,161019,富国天锋,1.0670000314712524,100.0,3.0
9555,161022,创业,1.399999976158142,100.0,3.0
9556,161024,军工,1.1239999532699585,100.0,3.0
9557,161025,互联网,1.0169999599456787,100.0,3.0
9558,161026,国企改革,1.1069999933242798,100.0,3.0
9559,161027,证券,1.0269999504089355,100.0,3.0
9560,161028,新能源车,1.2960000038146973,100.0,3.0
9561,161029,银行FG,1.3359999656677246,100.0,3.0
9562,161030,体育,1.0169999599456787,100.0,3.0
9563,161031,工业40,1.1410000324249268,100.0,3.0
9564,161032,煤炭,1.315000057220459,100.0,3.0
9565,161033,智能汽车,1.8389999866485596,100.0,3.0
9566,161035,医药增强,1538.0069999694824,100.0,3.0
9567,161036,娱乐增强,19968.500312507153,100.0,3.0
9568,161037,高端制造,706.0121250152588,100.0,3.0
9569,161038,成长量化,1.4900000095367432,100.0,3.0
9570,161039,富国1000,1.9119999408721924,100.0,3.0
9571,161040,创业富国,1.2120000123977661,100.0,3.0
9572,161115,易基岁丰,1.7869999408721924,100.0,3.0
9573,161116,易基黄金,18944.50293749571,100.0,3.0
9574,161117,易基永旭,1.0640000104904175,100.0,3.0
9575,161118,易基中小,1.593999981880188,100.0,3.0
9576,161119,易基综债,1.4730000495910645,100.0,3.0
9577,161121,银行,1.2029999494552612,100.0,3.0
9578,161122,生物LOF,1.13100004196167,100.0,3.0
9579,161123,并购重组,1.2089999914169312,100.0,3.0
9580,161124,香港小盘,1.4429999589920044,100.0,3.0
9581,161125,标普500,1.7130000591278076,100.0,3.0
9582,161126,标普医药,1.680999994277954,100.0,3.0
9583,161127,标普生物,1.8350000381469727,100.0,3.0
9584,161128,标普科技,2370.0108749866486,100.0,3.0
9585,161129,原油基金,20736.501593768597,100.0,3.0
9586,161130,纳指LOF,706.0041251182556,100.0,3.0
9587,161131,易基配售,1.152999997138977,100.0,3.0
9588,161132,易基科顺,642.0017499923706,100.0,3.0
9589,161213,国投消费,3138.0043749809265,100.0,3.0
9590,161216,双债A,1.1990000009536743,100.0,3.0
9591,161217,国投资源,1.0420000553131104,100.0,3.0
9592,161219,国投产业,3010.0086250305176,100.0,3.0
9593,161222,国投瑞利,706.0141251087189,100.0,3.0
9594,161224,国投丝路,1.6440000534057617,100.0,3.0
9595,161225,国投瑞盈,2370.003875017166,100.0,3.0
9596,161226,白银基金,23040.503437519073,100.0,3.0
9597,161227,深证100,1.7209999561309814,100.0,3.0
9598,161229,国投中国,1.5210000276565552,100.0,3.0
9599,161232,国投瑞盛,1.3700000047683716,100.0,3.0
9600,161233,国投瑞泰,1.4290000200271606,100.0,3.0
9601,161505,银河通利,1.2929999828338623,100.0,3.0
9602,161607,融通巨潮,1.440000057220459,100.0,3.0
9603,161610,融通领先,258.00850009918213,100.0,3.0
9604,161614,融通添利,1.0219999551773071,100.0,3.0
9605,161626,融通通福,1.190000057220459,100.0,3.0
9606,161628,云计算,32768.500100016594,100.0,3.0
9607,161631,人工智能,1.5219999551773071,100.0,3.0
9608,161706,招商成长,5762.013750076294,100.0,3.0
9609,161713,招商信用,1.0290000438690186,100.0,3.0
9610,161715,大宗商品,1.315000057220459,100.0,3.0
9611,161716,招商双债,1.3669999837875366,100.0,3.0
9612,161718,高贝塔,32768.500100016594,100.0,3.0
9613,161719,转债基金,32768.500100016594,100.0,3.0
9614,161720,证券基金,1.1490000486373901,100.0,3.0
9615,161721,地产基金,32768.500100016594,100.0,3.0
9616,161722,招商丰泰,1.3619999885559082,100.0,3.0
9617,161723,银行基金,32768.500100016594,100.0,3.0
9618,161724,煤炭等权,1.2829999923706055,100.0,3.0
9619,161725,白酒基金,1.4800000190734863,100.0,3.0
9620,161726,生物医药,1.0880000591278076,100.0,3.0
9621,161727,招商增荣,1.6380000114440918,100.0,3.0
9622,161728,招商配售,1.1510000228881836,100.0,3.0
9623,161729,招商瑞利,386.00624990463257,100.0,3.0
9624,161810,银华内需,3650.0013749599457,100.0,3.0
9625,161811,银华300,1.0950000286102295,100.0,3.0
9626,161812,银华100,1.565000057220459,100.0,3.0
9627,161815,银华通胀,3072.5011249780655,100.0,3.0
9628,161816,银华90,1.0290000438690186,100.0,3.0
9629,161818,银华消费,32768.500100016594,100.0,3.0
9630,161820,银华纯债,1.093999981880188,100.0,3.0
9631,161823,银华永兴,1.184000015258789,100.0,3.0
9632,161831,恒生中企,26112.500562489033,100.0,3.0
9633,161834,银华鑫锐,1.6990000009536743,100.0,3.0
9634,161837,银华大盘,1.9639999866485596,100.0,3.0
9635,161903,万家优选,386.0112500190735,100.0,3.0
9636,161907,万家红利,578.0053749084473,100.0,3.0
9637,161908,万家添利,1.1540000438690186,100.0,3.0
9638,161911,万家强债,32768.5,100.0,3.0
9639,161912,社会责任,1.850000023841858,100.0,3.0
9640,161914,万家创业,1.031999945640564,100.0,3.0
9641,162006,长城久富,1346.006875038147,100.0,3.0
9642,162105,持久增利,1.3250000476837158,100.0,3.0
9643,162107,金鹰量化,32768.500100016594,100.0,3.0
9644,162108,元盛债券,1.1679999828338623,100.0,3.0
9645,162207,泰达效率,898.0012500286102,100.0,3.0
9646,162215,泰达聚利,1.2029999494552612,100.0,3.0
9647,162216,泰达500,1.5299999713897705,100.0,3.0
9648,162307,海富100,1.6260000467300415,100.0,3.0
9649,162411,华宝油气,0.46000000834465027,100.0,3.0
9650,162412,医疗基金,1.5269999504089355,100.0,3.0
9651,162413,1000指数,32768.500100016594,100.0,3.0
9652,162414,新机遇,1.6080000400543213,100.0,3.0
9653,162415,美国消费,450.00362491607666,100.0,3.0
9654,162416,香港本地,1.0880000591278076,100.0,3.0
9655,162509,中证100E,1.031000018119812,100.0,3.0
9656,162510,国安中小,1.1100000143051147,100.0,3.0
9657,162511,国安双佳,32768.500100016594,100.0,3.0
9658,162605,景顺鼎益,5506.012249946594,100.0,3.0
9659,162607,景顺资源,3840.501406252384,100.0,3.0
9660,162703,广发小盘,5698.0153748989105,100.0,3.0
9661,162711,广发500L,1.5069999694824219,100.0,3.0
9662,162712,广发聚利,1.49399995803833,100.0,3.0
9663,162714,深100基,32768.500100016594,100.0,3.0
